logic,rule_category,rule,problem,query,answer
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one w for which w is rich. Can we infer the following from them? Answer yes or no: For all w, w is not rich.",no
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one v for which v will cook. Can we infer the following from them? Answer yes or no: For all v, v will not cook.",no
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one w for which w will work. Can we infer the following from them? Answer yes or no: For all w, w will not work.",no
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one v for which v will drink water. Can we infer the following from them? Answer yes or no: For all v, v will not drink water.",no
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one u for which u is a sailor. Can we infer the following from them? Answer yes or no: For all u, u is not a sailor.",no
predicate,equivalent,existential complement laws,contradiction,"Consider the following premises: There is at least one z for which z will cook. Can we infer the following from them? Answer yes or no: For all z, z will not cook.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all v_3, neither v_3 is a police officer nor v_3 will take a plane. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which the claim that v_3 is not a police officer and the claim that v_3 will not take a plane cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is sad and the claim that x will read a book cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not sad nor x will not read a book.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 is a poet nor z_3 will play tennis. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 is not a poet and the claim that z_3 will not play tennis cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x is curious nor x will cook. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is not curious and the claim that x will not cook cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all w, neither w is a carpenter nor w is a nurse. Can we infer the following from them? Answer yes or no: There is at least one w for which the claim that w is not a carpenter and the claim that w is not a nurse cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all w, neither w is a taxi driver nor w will play tennis. Can we infer the following from them? Answer yes or no: There is at least one w for which the claim that w is not a taxi driver and the claim that w will not play tennis cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is a taxi driver and the claim that x will go running cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a taxi driver nor x will not go running.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will drink water and the claim that x will climb a mountain cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not drink water nor x will not climb a mountain.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all u, the claim that u is a poet and the claim that u will cook cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one u for which neither u is not a poet nor u will not cook.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all u, the claim that u is sad and the claim that u is fast cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one u for which neither u is not sad nor u is not fast.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x is a doctor nor x will cook. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is not a doctor and the claim that x will not cook cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all v_3, neither v_3 will make tea nor v_3 will take a plane. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which the claim that v_3 will not make tea and the claim that v_3 will not take a plane cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is curious and the claim that x is excited cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not curious nor x is not excited.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x is a soldier nor x will go running. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is not a soldier and the claim that x will not go running cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 will write a letter nor z_3 is poor. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 will not write a letter and the claim that z_3 is not poor cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will drive a car and the claim that x is curious cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not drive a car nor x is not curious.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will play tennis and the claim that x will take a plane cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not play tennis nor x will not take a plane.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all u, the claim that u is a writer and the claim that u will sleep cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one u for which neither u is not a writer nor u will not sleep.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will play tennis and the claim that x will read a book cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not play tennis nor x will not read a book.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all w, neither w is a soldier nor w is a cashier. Can we infer the following from them? Answer yes or no: There is at least one w for which the claim that w is not a soldier and the claim that w is not a cashier cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is an astronaut and the claim that x is happy cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not an astronaut nor x is not happy.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will read a book and the claim that x is a doctor cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not read a book nor x is not a doctor.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all w, neither w is a cashier nor w will drink water. Can we infer the following from them? Answer yes or no: There is at least one w for which the claim that w is not a cashier and the claim that w will not drink water cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x is a politician nor x is a doctor. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is not a politician and the claim that x is not a doctor cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x_1, the claim that x_1 will drink water and the claim that x_1 is a police officer cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x_1 for which neither x_1 will not drink water nor x_1 is not a police officer.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will drive a car nor x will cook. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not drive a car and the claim that x will not cook cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will make tea and the claim that x is a sailor cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not make tea nor x is not a sailor.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 will play a game nor z_3 will drink water. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 will not play a game and the claim that z_3 will not drink water cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will make tea nor x is a writer. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not make tea and the claim that x is not a writer cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all v_3, neither v_3 will read a book nor v_3 is excited. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which the claim that v_3 will not read a book and the claim that v_3 is not excited cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will take a plane and the claim that x will play a game cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not take a plane nor x will not play a game.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all w, neither w will play tennis nor w will work. Can we infer the following from them? Answer yes or no: There is at least one w for which the claim that w will not play tennis and the claim that w will not work cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is a soldier and the claim that x is happy cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a soldier nor x is not happy.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all v_3, neither v_3 will read a book nor v_3 is a nurse. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which the claim that v_3 will not read a book and the claim that v_3 is not a nurse cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all v_3, neither v_3 is a bartender nor v_3 is rich. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which the claim that v_3 is not a bartender and the claim that v_3 is not rich cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all u, the claim that u is poor and the claim that u will work cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one u for which neither u is not poor nor u will not work.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will go running and the claim that x will work cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not go running nor x will not work.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is excited and the claim that x will play a game cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not excited nor x will not play a game.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is a lawyer and the claim that x is a server cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a lawyer nor x is not a server.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will work nor x will go running. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not work and the claim that x will not go running cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will go running and the claim that x will listen to a song cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not go running nor x will not listen to a song.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will play a game nor x is a musician. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not play a game and the claim that x is not a musician cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 is a police officer nor z_3 is curious. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 is not a police officer and the claim that z_3 is not curious cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 is curious nor z_3 will sleep. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 is not curious and the claim that z_3 will not sleep cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will take a plane nor x is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not take a plane and the claim that x is not an office clerk cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x is a police officer and the claim that x will cook cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a police officer nor x will not cook.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all z_3, neither z_3 is a mechanic nor z_3 will play squash. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which the claim that z_3 is not a mechanic and the claim that z_3 will not play squash cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x will take a plane nor x is an artist. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not take a plane and the claim that x is not an artist cannot both be true.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, the claim that x will drive a car and the claim that x is a bartender cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will not drive a car nor x is not a bartender.",no
predicate,equivalent,universal De Morgan's laws,contradiction,"Consider the following premises: For all x, neither x is a nurse nor x is a poet. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is not a nurse and the claim that x is not a poet cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will go running, and x will write a letter and x will make tea. Can we infer the following from them? Answer yes or no: For all x, the claim that x will go running and x will write a letter, and the claim that x will make tea cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will take a plane, and x will read a book and x will play squash. Can we infer the following from them? Answer yes or no: For all x, the claim that x will take a plane and x will read a book, and the claim that x will play squash cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a taxi driver or x will work or x is a server. Can we infer the following from them? Answer yes or no: For all x, neither x is a taxi driver or x will work nor x is a server.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will play squash or x is a writer or x is a server. Can we infer the following from them? Answer yes or no: For all x, neither x will play squash or x is a writer nor x is a server.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one z for which z will listen to a song, and z will play a game and z will make tea. Can we infer the following from them? Answer yes or no: For all z, the claim that z will listen to a song and z will play a game, and the claim that z will make tea cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is an artist or x is a carpenter or x will drive a car. Can we infer the following from them? Answer yes or no: For all x, neither x is an artist or x is a carpenter nor x will drive a car.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will cook or x will go running or x is fast. Can we infer the following from them? Answer yes or no: For all x, neither x will cook or x will go running nor x is fast.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will play squash, and x will play a game and x will take a plane. Can we infer the following from them? Answer yes or no: For all x, the claim that x will play squash and x will play a game, and the claim that x will take a plane cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will take a plane or x is a scientist or x will sleep. Can we infer the following from them? Answer yes or no: For all x, neither x will take a plane or x is a scientist nor x will sleep.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a nurse, and x will cook and x is a doctor. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a nurse and x will cook, and the claim that x is a doctor cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is rich or x is excited or x is a police officer. Can we infer the following from them? Answer yes or no: For all x, neither x is rich or x is excited nor x is a police officer.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a politician or x will drink water or x will make tea. Can we infer the following from them? Answer yes or no: For all x, neither x is a politician or x will drink water nor x will make tea.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v for which v is a carpenter or v is an electrician or v will play a game. Can we infer the following from them? Answer yes or no: For all v, neither v is a carpenter or v is an electrician nor v will play a game.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will read a book, and x will drink water and x is a lawyer. Can we infer the following from them? Answer yes or no: For all x, the claim that x will read a book and x will drink water, and the claim that x is a lawyer cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one z for which z is curious, and z is a doctor and z is a janitor. Can we infer the following from them? Answer yes or no: For all z, the claim that z is curious and z is a doctor, and the claim that z is a janitor cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will read a book or x will work or x is a nurse. Can we infer the following from them? Answer yes or no: For all x, neither x will read a book or x will work nor x is a nurse.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will drive a car or x will make tea or x is a doctor. Can we infer the following from them? Answer yes or no: For all x, neither x will drive a car or x will make tea nor x is a doctor.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v for which v is a sailor or v will sleep or v is a bartender. Can we infer the following from them? Answer yes or no: For all v, neither v is a sailor or v will sleep nor v is a bartender.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a mechanic or x is a sailor or x will go running. Can we infer the following from them? Answer yes or no: For all x, neither x is a mechanic or x is a sailor nor x will go running.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v_1 for which v_1 is a police officer, and v_1 will cook and v_1 is happy. Can we infer the following from them? Answer yes or no: For all v_1, the claim that v_1 is a police officer and v_1 will cook, and the claim that v_1 is happy cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is curious or x is sad or x will work. Can we infer the following from them? Answer yes or no: For all x, neither x is curious or x is sad nor x will work.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will play a game, and x is an electrician and x is a doctor. Can we infer the following from them? Answer yes or no: For all x, the claim that x will play a game and x is an electrician, and the claim that x is a doctor cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v for which v is a lawyer or v is a musician or v will make tea. Can we infer the following from them? Answer yes or no: For all v, neither v is a lawyer or v is a musician nor v will make tea.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is fast or x will drive a car or x will make tea. Can we infer the following from them? Answer yes or no: For all x, neither x is fast or x will drive a car nor x will make tea.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is an artist or x will make tea or x will cook. Can we infer the following from them? Answer yes or no: For all x, neither x is an artist or x will make tea nor x will cook.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will take a plane or x is an astronaut or x is poor. Can we infer the following from them? Answer yes or no: For all x, neither x will take a plane or x is an astronaut nor x is poor.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a poet or x is poor or x is an astronaut. Can we infer the following from them? Answer yes or no: For all x, neither x is a poet or x is poor nor x is an astronaut.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will write a letter or x will read a book or x will listen to a song. Can we infer the following from them? Answer yes or no: For all x, neither x will write a letter or x will read a book nor x will listen to a song.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v for which v will sleep or v will play a game or v is a cashier. Can we infer the following from them? Answer yes or no: For all v, neither v will sleep or v will play a game nor v is a cashier.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a police officer or x is curious or x is a mechanic. Can we infer the following from them? Answer yes or no: For all x, neither x is a police officer or x is curious nor x is a mechanic.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is an astronaut or x is a poet or x will cook. Can we infer the following from them? Answer yes or no: For all x, neither x is an astronaut or x is a poet nor x will cook.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one w_4 for which w_4 is a nurse, and w_4 is a soldier and w_4 will read a book. Can we infer the following from them? Answer yes or no: For all w_4, the claim that w_4 is a nurse and w_4 is a soldier, and the claim that w_4 will read a book cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will work, and x will make tea and x is a lawyer. Can we infer the following from them? Answer yes or no: For all x, the claim that x will work and x will make tea, and the claim that x is a lawyer cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will play a game or x will go running or x is an electrician. Can we infer the following from them? Answer yes or no: For all x, neither x will play a game or x will go running nor x is an electrician.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a mechanic or x will take a plane or x will make tea. Can we infer the following from them? Answer yes or no: For all x, neither x is a mechanic or x will take a plane nor x will make tea.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: Some sailors will climb a mountain and w_4 is an astronaut. Can we infer the following from them? Answer yes or no: For all w_4, the claim that w_4 is a sailor and w_4 will climb a mountain and the claim that w_4 is an astronaut cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will read a book, and x is a nurse and x will go running. Can we infer the following from them? Answer yes or no: For all x, the claim that x will read a book and x is a nurse, and the claim that x will go running cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will make tea or x will drink water or x is a sailor. Can we infer the following from them? Answer yes or no: For all x, neither x will make tea or x will drink water nor x is a sailor.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will work or x will play tennis or x is excited. Can we infer the following from them? Answer yes or no: For all x, neither x will work or x will play tennis nor x is excited.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a scientist, and x is an astronaut and x will make tea. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a scientist and x is an astronaut, and the claim that x will make tea cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v for which v will drive a car or v is a politician or v will drink water. Can we infer the following from them? Answer yes or no: For all v, neither v will drive a car or v is a politician nor v will drink water.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a doctor or x is a soldier or x is an electrician. Can we infer the following from them? Answer yes or no: For all x, neither x is a doctor or x is a soldier nor x is an electrician.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v_1 for which v_1 is happy, and v_1 is a cashier and v_1 is poor. Can we infer the following from them? Answer yes or no: For all v_1, the claim that v_1 is happy and v_1 is a cashier, and the claim that v_1 is poor cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one z for which z is excited, and z will sleep and z is a taxi driver. Can we infer the following from them? Answer yes or no: For all z, the claim that z is excited and z will sleep, and the claim that z is a taxi driver cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is a doctor, and x will climb a mountain and x is a server. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a doctor and x will climb a mountain, and the claim that x is a server cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will climb a mountain or x is a soldier or x is excited. Can we infer the following from them? Answer yes or no: For all x, neither x will climb a mountain or x is a soldier nor x is excited.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will make tea or x will go running or x will play squash. Can we infer the following from them? Answer yes or no: For all x, neither x will make tea or x will go running nor x will play squash.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x will sleep or x will work or x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, neither x will sleep or x will work nor x is an office clerk.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one v_1 for which v_1 is a sailor, and v_1 will play a game and v_1 is a nurse. Can we infer the following from them? Answer yes or no: For all v_1, the claim that v_1 is a sailor and v_1 will play a game, and the claim that v_1 is a nurse cannot both be true.",no
predicate,equivalent,existential associative laws,contradiction,"Consider the following premises: There is at least one x for which x is sad, and x is an artist and x will work. Can we infer the following from them? Answer yes or no: For all x, the claim that x is sad and x is an artist, and the claim that x will work cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v will go running and v is a cashier. Can we infer the following from them? Answer yes or no: For all v, the claim that v is a cashier and the claim that v will go running cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: Some scientists are carpenters. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a carpenter and the claim that x is a scientist cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will listen to a song or x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, neither x is a taxi driver nor x will listen to a song.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will read a book and x is a server. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a server and the claim that x will read a book cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v will work and v is poor. Can we infer the following from them? Answer yes or no: For all v, the claim that v is poor and the claim that v will work cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: Some bartenders will play a game. Can we infer the following from them? Answer yes or no: For all x, the claim that x will play a game and the claim that x is a bartender cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: Some poets will cook. Can we infer the following from them? Answer yes or no: For all x, the claim that x will cook and the claim that x is a poet cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one y for which y is an office clerk and y is a doctor. Can we infer the following from them? Answer yes or no: For all y, the claim that y is a doctor and the claim that y is an office clerk cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will cook or x is excited. Can we infer the following from them? Answer yes or no: For all x, neither x is excited nor x will cook.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x is an artist and x will sleep. Can we infer the following from them? Answer yes or no: For all x, the claim that x will sleep and the claim that x is an artist cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v is happy or v is a lawyer. Can we infer the following from them? Answer yes or no: For all v, neither v is a lawyer nor v is happy.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will climb a mountain and x will play a game. Can we infer the following from them? Answer yes or no: For all x, the claim that x will play a game and the claim that x will climb a mountain cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: Some janitors are cashiers. Can we infer the following from them? Answer yes or no: For all y, the claim that y is a cashier and the claim that y is a janitor cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x is poor and x is a poet. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a poet and the claim that x is poor cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v is a scientist or v is happy. Can we infer the following from them? Answer yes or no: For all v, neither v is happy nor v is a scientist.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will write a letter and x is a cashier. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a cashier and the claim that x will write a letter cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will play a game and x is a janitor. Can we infer the following from them? Answer yes or no: For all x, the claim that x is a janitor and the claim that x will play a game cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will go running or x will make tea. Can we infer the following from them? Answer yes or no: For all x, neither x will make tea nor x will go running.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v will play tennis or v will cook. Can we infer the following from them? Answer yes or no: For all v, neither v will cook nor v will play tennis.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will climb a mountain or x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, neither x is a carpenter nor x will climb a mountain.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one v for which v is fast and v is an electrician. Can we infer the following from them? Answer yes or no: For all v, the claim that v is an electrician and the claim that v is fast cannot both be true.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will drink water or x is a lawyer. Can we infer the following from them? Answer yes or no: For all x, neither x is a lawyer nor x will drink water.",no
predicate,equivalent,existential commutative laws,contradiction,"Consider the following premises: There is at least one x for which x will cook or x is a server. Can we infer the following from them? Answer yes or no: For all x, neither x is a server nor x will cook.",no
