logic,rule_category,rule,problem,query,answer
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all v, v is curious and v will make tea and v will drive a car. Can we infer the following from them? Answer yes or no: There is at least one v for which the claim that v is curious and v will make tea and the claim that v will drive a car cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a lawyer or x is a nurse or x is happy. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is a lawyer or x is a nurse nor x is happy.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will write a letter and x will cook and x will take a plane. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will write a letter and x will cook and the claim that x will take a plane cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all v, v is fast and v is curious and v is a doctor. Can we infer the following from them? Answer yes or no: There is at least one v for which the claim that v is fast and v is curious and the claim that v is a doctor cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is sad and x is happy and x will climb a mountain. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is sad and x is happy and the claim that x will climb a mountain cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a writer and x will cook and x will write a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is a writer and x will cook and the claim that x will write a letter cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u will cook and u will play a game and u is a politician. Can we infer the following from them? Answer yes or no: There is at least one u for which the claim that u will cook and u will play a game and the claim that u is a politician cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will take a plane or x will play tennis or x is a sailor. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will take a plane or x will play tennis nor x is a sailor.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u is bored or u is a lawyer or u will make tea. Can we infer the following from them? Answer yes or no: There is at least one u for which neither u is bored or u is a lawyer nor u will make tea.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u will drink water and u is bored and u will write a letter. Can we infer the following from them? Answer yes or no: There is at least one u for which the claim that u will drink water and u is bored and the claim that u will write a letter cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a poet and x will write a letter and x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is a poet and x will write a letter and the claim that x will read a book cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a police officer and x will sleep and x is sad. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is a police officer and x will sleep and the claim that x is sad cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is an artist and x will climb a mountain and x is a poet. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is an artist and x will climb a mountain and the claim that x is a poet cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will make tea and x is a scientist and x will listen to a song. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will make tea and x is a scientist and the claim that x will listen to a song cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is an electrician and x is poor and x will drive a car. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is an electrician and x is poor and the claim that x will drive a car cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will take a plane and x is an artist and x is fast. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will take a plane and x is an artist and the claim that x is fast cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will write a letter and x will sleep and x is a scientist. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will write a letter and x will sleep and the claim that x is a scientist cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is sad and x is happy and x will write a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is sad and x is happy and the claim that x will write a letter cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will take a plane and x will play squash and x is happy. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will take a plane and x will play squash and the claim that x is happy cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will play tennis and x is a sailor and x will take a plane. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will play tennis and x is a sailor and the claim that x will take a plane cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all z_2, z_2 will write a letter and z_2 will cook and z_2 is a sailor. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which the claim that z_2 will write a letter and z_2 will cook and the claim that z_2 is a sailor cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will go running or x will play tennis or x is bored. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will go running or x will play tennis nor x is bored.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will work and x will drink water and x is a janitor. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will work and x will drink water and the claim that x is a janitor cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u will drive a car and u will write a letter and u is an artist. Can we infer the following from them? Answer yes or no: There is at least one u for which the claim that u will drive a car and u will write a letter and the claim that u is an artist cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all v, v will play tennis and v is a bartender and v is a janitor. Can we infer the following from them? Answer yes or no: There is at least one v for which the claim that v will play tennis and v is a bartender and the claim that v is a janitor cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all v, v will play squash and v will make tea and v is an astronaut. Can we infer the following from them? Answer yes or no: There is at least one v for which the claim that v will play squash and v will make tea and the claim that v is an astronaut cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will listen to a song and x is a poet and x will write a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will listen to a song and x is a poet and the claim that x will write a letter cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all z_2, z_2 will cook and z_2 is sad and z_2 is a cashier. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which the claim that z_2 will cook and z_2 is sad and the claim that z_2 is a cashier cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will play a game and x is curious and x will go running. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will play a game and x is curious and the claim that x will go running cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will climb a mountain or x will make tea or x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will climb a mountain or x will make tea nor x will read a book.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will climb a mountain and x will take a plane and x is a musician. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will climb a mountain and x will take a plane and the claim that x is a musician cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will write a letter and x is a server and x will drink water. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will write a letter and x is a server and the claim that x will drink water cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a musician or x will play tennis or x is a scientist. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is a musician or x will play tennis nor x is a scientist.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all v, v is a poet or v will climb a mountain or v is a bartender. Can we infer the following from them? Answer yes or no: There is at least one v for which neither v is a poet or v will climb a mountain nor v is a bartender.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is bored and x is happy and x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is bored and x is happy and the claim that x will read a book cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will drink water and x is rich and x will play tennis. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will drink water and x is rich and the claim that x will play tennis cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will climb a mountain or x is a poet or x will listen to a song. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will climb a mountain or x is a poet nor x will listen to a song.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will play a game or x is a mechanic or x will write a letter. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will play a game or x is a mechanic nor x will write a letter.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a writer and x will play a game and x is a politician. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is a writer and x will play a game and the claim that x is a politician cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will play squash and x is a server and x will drive a car. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will play squash and x is a server and the claim that x will drive a car cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u will cook and u will write a letter and u will climb a mountain. Can we infer the following from them? Answer yes or no: There is at least one u for which the claim that u will cook and u will write a letter and the claim that u will climb a mountain cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all u, u is curious and u will cook and u will take a plane. Can we infer the following from them? Answer yes or no: There is at least one u for which the claim that u is curious and u will cook and the claim that u will take a plane cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will play squash and x is a janitor and x is poor. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will play squash and x is a janitor and the claim that x is poor cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x is a sailor and x is a lawyer and x is a police officer. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x is a sailor and x is a lawyer and the claim that x is a police officer cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will drive a car and x will go running and x is an electrician. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will drive a car and x will go running and the claim that x is an electrician cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will sleep and x is poor and x will climb a mountain. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will sleep and x is poor and the claim that x will climb a mountain cannot both be true.",no
predicate,equivalent,universal associative laws,contradiction,"Consider the following premises: For all x, x will cook or x will take a plane or x will play a game. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will cook or x will take a plane nor x will play a game.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_2 for which neither u_2 will take a plane nor u_2 is a janitor. Can we infer the following from them? Answer yes or no: For all u_2, the claim that u_2 will not take a plane and the claim that u_2 is not a janitor cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is a politician nor x is a police officer. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not a politician and the claim that x is not a police officer cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x_4 for which neither x_4 will go running nor x_4 will write a letter. Can we infer the following from them? Answer yes or no: For all x_4, the claim that x_4 will not go running and the claim that x_4 will not write a letter cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is an artist nor x is a doctor. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not an artist and the claim that x is not a doctor cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which the claim that z_1 is an office clerk and the claim that z_1 is bored cannot both be true. Can we infer the following from them? Answer yes or no: For all z_1, neither z_1 is not an office clerk nor z_1 is not bored.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y will work and the claim that y is a nurse cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y will not work nor y is not a nurse.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 will sleep and the claim that u_4 will cook cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 will not sleep nor u_4 will not cook.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 is a writer and the claim that u_4 is a taxi driver cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 is not a writer nor u_4 is not a taxi driver.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y_4 for which neither y_4 will drink water nor y_4 is a nurse. Can we infer the following from them? Answer yes or no: For all y_4, the claim that y_4 will not drink water and the claim that y_4 is not a nurse cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which the claim that z_1 is a mechanic and the claim that z_1 will drink water cannot both be true. Can we infer the following from them? Answer yes or no: For all z_1, neither z_1 is not a mechanic nor z_1 will not drink water.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is a poet nor x will work. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not a poet and the claim that x will not work cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which the claim that x will go running and the claim that x will listen to a song cannot both be true. Can we infer the following from them? Answer yes or no: For all x, neither x will not go running nor x will not listen to a song.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 is a police officer and the claim that u_4 will drive a car cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 is not a police officer nor u_4 will not drive a car.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is a police officer nor x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not a police officer and the claim that x is not an office clerk cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which the claim that x is a police officer and the claim that x will take a plane cannot both be true. Can we infer the following from them? Answer yes or no: For all x, neither x is not a police officer nor x will not take a plane.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_2 for which neither u_2 will work nor u_2 is a scientist. Can we infer the following from them? Answer yes or no: For all u_2, the claim that u_2 will not work and the claim that u_2 is not a scientist cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y_4 for which neither y_4 is a cashier nor y_4 is a scientist. Can we infer the following from them? Answer yes or no: For all y_4, the claim that y_4 is not a cashier and the claim that y_4 is not a scientist cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which the claim that x is curious and the claim that x is a server cannot both be true. Can we infer the following from them? Answer yes or no: For all x, neither x is not curious nor x is not a server.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which neither z_1 is a bartender nor z_1 will play squash. Can we infer the following from them? Answer yes or no: For all z_1, the claim that z_1 is not a bartender and the claim that z_1 will not play squash cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x will drive a car nor x is sad. Can we infer the following from them? Answer yes or no: For all x, the claim that x will not drive a car and the claim that x is not sad cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which neither z_1 will drink water nor z_1 is a doctor. Can we infer the following from them? Answer yes or no: For all z_1, the claim that z_1 will not drink water and the claim that z_1 is not a doctor cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which the claim that x will drink water and the claim that x will write a letter cannot both be true. Can we infer the following from them? Answer yes or no: For all x, neither x will not drink water nor x will not write a letter.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x will sleep nor x is a bartender. Can we infer the following from them? Answer yes or no: For all x, the claim that x will not sleep and the claim that x is not a bartender cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is a scientist nor x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not a scientist and the claim that x is not a carpenter cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 will write a letter and the claim that u_4 is an artist cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 will not write a letter nor u_4 is not an artist.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y will play a game and the claim that y is a server cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y will not play a game nor y is not a server.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y is a scientist and the claim that y is a server cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y is not a scientist nor y is not a server.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y will drive a car and the claim that y is a poet cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y will not drive a car nor y is not a poet.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is a writer nor x will sleep. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not a writer and the claim that x will not sleep cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x will work nor x will drive a car. Can we infer the following from them? Answer yes or no: For all x, the claim that x will not work and the claim that x will not drive a car cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which neither z_1 is an office clerk nor z_1 is bored. Can we infer the following from them? Answer yes or no: For all z_1, the claim that z_1 is not an office clerk and the claim that z_1 is not bored cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y is sad and the claim that y will drive a car cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y is not sad nor y will not drive a car.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y_4 for which neither y_4 will play a game nor y_4 will drive a car. Can we infer the following from them? Answer yes or no: For all y_4, the claim that y_4 will not play a game and the claim that y_4 will not drive a car cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x will write a letter nor x will drive a car. Can we infer the following from them? Answer yes or no: For all x, the claim that x will not write a letter and the claim that x will not drive a car cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which neither z_1 is a politician nor z_1 is bored. Can we infer the following from them? Answer yes or no: For all z_1, the claim that z_1 is not a politician and the claim that z_1 is not bored cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y is a nurse and the claim that y is a poet cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y is not a nurse nor y is not a poet.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x_4 for which neither x_4 will drive a car nor x_4 will sleep. Can we infer the following from them? Answer yes or no: For all x_4, the claim that x_4 will not drive a car and the claim that x_4 will not sleep cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 is rich and the claim that u_4 is an astronaut cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 is not rich nor u_4 is not an astronaut.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one u_4 for which the claim that u_4 will cook and the claim that u_4 will play a game cannot both be true. Can we infer the following from them? Answer yes or no: For all u_4, neither u_4 will not cook nor u_4 will not play a game.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x will write a letter nor x is a carpenter. Can we infer the following from them? Answer yes or no: For all x, the claim that x will not write a letter and the claim that x is not a carpenter cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y will play squash and the claim that y will play tennis cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y will not play squash nor y will not play tennis.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_2 for which neither z_2 will read a book nor z_2 is a writer. Can we infer the following from them? Answer yes or no: For all z_2, the claim that z_2 will not read a book and the claim that z_2 is not a writer cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which the claim that x will read a book and the claim that x is bored cannot both be true. Can we infer the following from them? Answer yes or no: For all x, neither x will not read a book nor x is not bored.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x for which neither x is rich nor x will work. Can we infer the following from them? Answer yes or no: For all x, the claim that x is not rich and the claim that x will not work cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one x_4 for which neither x_4 will drive a car nor x_4 is a writer. Can we infer the following from them? Answer yes or no: For all x_4, the claim that x_4 will not drive a car and the claim that x_4 is not a writer cannot both be true.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which the claim that z_1 is a bartender and the claim that z_1 is rich cannot both be true. Can we infer the following from them? Answer yes or no: For all z_1, neither z_1 is not a bartender nor z_1 is not rich.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y is rich and the claim that y is fast cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y is not rich nor y is not fast.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y for which the claim that y will sleep and the claim that y is a politician cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y will not sleep nor y is not a politician.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one z_1 for which the claim that z_1 will play squash and the claim that z_1 is a soldier cannot both be true. Can we infer the following from them? Answer yes or no: For all z_1, neither z_1 will not play squash nor z_1 is not a soldier.",no
predicate,equivalent,existential De Morgan's laws,contradiction,"Consider the following premises: There is at least one y_4 for which neither y_4 is an electrician nor y_4 will play tennis. Can we infer the following from them? Answer yes or no: For all y_4, the claim that y_4 is not an electrician and the claim that y_4 will not play tennis cannot both be true.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y will read a book or y will read a book. Can we infer the following from them? Answer yes or no: For all y, y will not read a book.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one w_3 for which w_3 is fast or w_3 is fast. Can we infer the following from them? Answer yes or no: For all w_3, w_3 is not fast.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one z for which z will drink water and z will drink water. Can we infer the following from them? Answer yes or no: For all z, z will not drink water.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y is curious or y is curious. Can we infer the following from them? Answer yes or no: For all y, y is not curious.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x is an astronaut and x is an astronaut. Can we infer the following from them? Answer yes or no: For all x, x is not an astronaut.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some writers are writers. Can we infer the following from them? Answer yes or no: For all z, z is not a writer.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x is a taxi driver or x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x is not a taxi driver.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one u_1 for which u_1 will cook and u_1 will cook. Can we infer the following from them? Answer yes or no: For all u_1, u_1 will not cook.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will take a plane or x will take a plane. Can we infer the following from them? Answer yes or no: For all x, x will not take a plane.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one w_1 for which w_1 is an artist and w_1 is an artist. Can we infer the following from them? Answer yes or no: For all w_1, w_1 is not an artist.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x is happy and x is happy. Can we infer the following from them? Answer yes or no: For all x, x is not happy.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one v for which v is a musician or v is a musician. Can we infer the following from them? Answer yes or no: For all v, v is not a musician.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y is an electrician or y is an electrician. Can we infer the following from them? Answer yes or no: For all y, y is not an electrician.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x_1 for which x_1 is poor and x_1 is poor. Can we infer the following from them? Answer yes or no: For all x_1, x_1 is not poor.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will make tea or x will make tea. Can we infer the following from them? Answer yes or no: For all x, x will not make tea.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y will take a plane or y will take a plane. Can we infer the following from them? Answer yes or no: For all y, y will not take a plane.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will climb a mountain and x will climb a mountain. Can we infer the following from them? Answer yes or no: For all x, x will not climb a mountain.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will drink water or x will drink water. Can we infer the following from them? Answer yes or no: For all x, x will not drink water.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one u_1 for which u_1 will play tennis and u_1 will play tennis. Can we infer the following from them? Answer yes or no: For all u_1, u_1 will not play tennis.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will take a plane and x will take a plane. Can we infer the following from them? Answer yes or no: For all x, x will not take a plane.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x is an office clerk and x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, x is not an office clerk.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y is a bartender or y is a bartender. Can we infer the following from them? Answer yes or no: For all y, y is not a bartender.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some sailors are sailors. Can we infer the following from them? Answer yes or no: For all w_1, w_1 is not a sailor.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y will take a plane or y will take a plane. Can we infer the following from them? Answer yes or no: For all y, y will not take a plane.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one w_2 for which w_2 will climb a mountain or w_2 will climb a mountain. Can we infer the following from them? Answer yes or no: For all w_2, w_2 will not climb a mountain.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one z for which z will play a game and z will play a game. Can we infer the following from them? Answer yes or no: For all z, z will not play a game.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some servers are servers. Can we infer the following from them? Answer yes or no: For all x, x is not a server.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one u_1 for which u_1 will read a book and u_1 will read a book. Can we infer the following from them? Answer yes or no: For all u_1, u_1 will not read a book.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y will play a game or y will play a game. Can we infer the following from them? Answer yes or no: For all y, y will not play a game.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one v for which v is a soldier or v is a soldier. Can we infer the following from them? Answer yes or no: For all v, v is not a soldier.",no
